"Entity Name","Alternative Form of Name","Project ID","LOD ID","Entity Location","Entity Location - Object ID",Entity_Acronym,"[Related Entity] Sub-Object ID","[Related Entity] Sub Entity","[Related Entity] Sub Entity - Object ID","[Related Entity] Main Entity","[Related Entity] Main Entity - Object ID","[Related Entity] Affiliated Entity","[Related Entity] Affiliated Entity - Object ID","[Located] Sub-Object ID","[Located] Location Reference","[Located] Location Reference - Object ID","[Located] Geometry","[Located] Located"
"Wydaw. im. Lecha Zondka LDP ""N"" [Liberalno-Demokratycznej Partii ""Niepodległość",,01585,,,,,16408680,,,,,,,16406938,,,,Poznań
"Wydaw. im. Legionów Polskich",,01586,,,,,16408681,,,,,,,16406939,,,,Łódź
"Wydaw. im. Odwilży Październikowej",,01587,,,,,16408682,,,,,,,16406940,,,,"S. l."
"Wydaw. im. Olofa Palme",,01588,,,,,16408683,,,,,,,16406941,,,,"s. l.|Warszawa"
"Wydaw. im. Olofa Palme nakł. Centralnego Wydziału Zawodowego Polskiej Partii Socjalistycznej",,01589,,,,,16408684,,,,,,,16406942,,,,Warszawa
"Wydaw. im. Olofa Palme nakł. Centralnego Wydziału Zawodowego PPS [Polskiej Partii Socjalistycznej]",,01590,,,,,16408685,,,,,,,16406943,,,,Warszawa
"Wydaw. im. Olofa Palme. Oddział Lewa Podmiejska nakł. Grupy Politycznej ""Robotnik""",,01591,,,,,16408686,,,,,,,16406944,,,,Warszawa
"Wydaw. im. Olofa Palme. Oddział Lewa Podmiejska nakł. Grupy Politycznej ""Wolność i Niepodległość""",,01592,,,,,16408687,,,,,,,16406945,,,,Warszawa
"Wydaw. im. Przeora Kordeckiego",,01593,,,,,16408688,,,,,,,16406946,,,,Warszawa
"Wydaw. im. X. J. Popiełuszki|Wydaw. im. X.J. Popiełuszki",,01594,,,,,16408689,,,,,,,16406947,,,,Warszawa
"Wydaw. Instytutu Literatury Niezależnej WiLNo",,01595,,,,,16408690,,,,,,,16406948,,,,Kraków
"Wydaw. KMP [Klubu Myśli Politycznej]",,01596,,,,,16408691,,,,,,,16406949,,,,Toruń
"Wydaw. Komisji Edukacji Narodowej",,01597,,,,,16408692,,,,,,,16406950,,,,"S. l."
"Wydaw. Komitetu Kultury Niezależnej",,01598,,,,,16408693,,,,,,,16406951,,,,Warszawa
"Wydaw. Konfederacji Polski Niepodległej. Okręg Zachodni",,01599,,,,,16408694,,,,,,,16406952,,,,"S. l."
"Wydaw. KPN [Konfederacji Polski Niepodległej]",,01600,,,,,16408695,,,,,,,16406953,,,,Warszawa
"Wydaw. Krajowe KON",,01601,,,,,16408696,,,,,,,16406954,,,,Kraków
"Wydaw. Kultury Alternatywnej",,01602,,,,,16408697,,,,,,,16406955,,,,Kraków
"Wydaw. LDP [Liberalno-Demokratycznej Partii] ""Niepodległość""",,01603,,,,,16408698,,,,,,,16406956,,,,Lublin
"Wydaw. Liberałów",,01604,,,,,16408699,,,,,,,16406957,,,,Warszawa
"Wydaw. Lubelskie NZS [Niezależnego Zrzeszenia Studentów]",,01605,,,,,16408700,,,,,,,16406958,,,,Lublin
"Wydaw. MKK [Międzyzakładowej Komisji Koordynacyjnej]",,01606,,,,,16408701,,,,,,,16406959,,,,Warszawa
"Wydaw. MKZ-u [Międzyzakładowego Komitetu Założycielskiego] ""Solidarność""",,01607,,,,,16408702,,,,,,,16406960,,,,Wrocław
"Wydaw. Młodej Polski",,01608,,,,,16408703,,,,,,,16406961,,,,Łódź
"Wydaw. Młodzieżowego Frontu Niepodległościowego ""Korba""",,01609,,,,,16408704,,,,,,,16406962,,,,Warszawa
"Wydaw. Myśli Nieinternowanej",,01610,,,,,16408705,,,,,,,16406963,,,,Kraków
"Wydaw. N.R.G.O.S. ""Solidarność"" im. ks. Jerzego",,01611,,,,,16408706,,,,,,,16406964,,,,Warszawa
"Wydaw. Narodowe ""Chrobry""|Wydaw. Narodowe Chrobry",,01612,,,,,16408707,,,,,,,16406965,,,,Warszawa
"Wydaw. Nieobecnych",,01613,,,,,16408708,,,,,,,16406966,,,,Warszawa
"Wydaw. Nieobecnych",,01614,,,,,16408709,,,,,,,16406967,,,,Kraków
"Wydaw. Niezależne BIN",,01615,,,,,16408710,,,,,,,16406968,,,,Lublin
"Wydaw. Niezależnego Zrzeszenia Studentów",,01616,,,,,16408711,,,,,,,16406969,,,,Kraków
"Wydaw. Niezależnej Grupy Politycznej",,01617,,,,,16408712,,,,,,,16406970,,,,Gdańsk
"Wydaw. Niezależnej Grupy Politycznej",,01618,,,,,16408713,,,,,,,16406971,,,,"S. l."
"Wydaw. NZS [Niezależnego Zrzeszenia Studentów]",,01619,,,,,16408714,,,,,,,16406972,,,,Wrocław
"Wydaw. NZS [Niezależnego Zrzeszenia Studentów]",,01620,,,,,16408715,,,,,,,16406973,,,,Łódź
"Wydaw. NZS UG [Niezależnego Zrzeszenia Studentów Uniwersytetu Gdańskiego]",,01621,,,,,16408716,,,,,,,16406974,,,,Gdańsk
"Wydaw. NZS UJ [Niezależnego Zrzeszenia Studentów Uniwersytetu Jagiellońskiego] ""Jagiellonia""",,01622,,,,,16408717,,,,,,,16406975,,,,Kraków
"Wydaw. NZS UŁ [Niezależnego Zrzeszenia Studentów Uniwersytetu Łódzkiego] ""Kaktus""",,01623,,,,,16408718,,,,,,,16406976,,,,Łódź
"Wydaw. NZS UMK [Niezależnego Zrzeszenia Studentów Uniwersytetu Mikołaja Kopernika]",,01624,,,,,16408719,,,,,,,16406977,,,,Toruń
"Wydaw. ONR imienia Adama Doboszyńskiego",,01625,,,,,16408720,,,,,,,16406978,,,,"S. l."
"Wydaw. Oświatowe BiS",,01626,,,,,16408721,,,,,,,16406979,,,,Wrocław
"Wydaw. Pacyfistyczne",,01627,,,,,16408722,,,,,,,16406980,,,,Kraków
"Wydaw. Podziemne Niezależnego Samorządnego Związku Zawodowego ""Solidarność""",,01628,,,,,16408723,,,,,,,16406981,,,,Poznań
"Wydaw. Polskie",,01629,,,,,16408724,,,,,,,16406982,,,,Warszawa?
"Wydaw. Polskie",,01630,,,,,16408725,,,,,,,16406983,,,,Katowice
"Wydaw. Polskie",,01631,,,,,16408726,,,,,,,16406984,,,,Warszawa
"Wydaw. Polskie",,01632,,,,,16408727,,,,,,,16406985,,,,Gdańsk
"Wydaw. Polskie",,01633,,,,,16408728,,,,,,,16406986,,,,Kraków
"Wydaw. Polskie",,01634,,,,,16408729,,,,,,,16406987,,,,Lublin
"Wydaw. Polskie",,01635,,,,,16408730,,,,,,,16406988,,,,"S. l."
"Wydaw. Polskie",,01636,,,,,16408731,,,,,,,16406989,,,,S.l.
"Wydaw. Polskie",,01637,,,,,16408732,,,,,,,16406990,,,,Łódź
"Wydaw. Polskie Gliwice Oficyna im. M. Grażyńskiego",,01638,,,,,16408733,,,,,,,16406991,,,,Warszawa
"Wydaw. Polskie KPN|Wydaw. Polskie KPN [Konfederacji Polski Niepodległej]|Wydaw. Polskie KPN [Konfederacji Polski Niepodległej] nakł. ""Gazety Polskiej""",,01639,,,,,16408734,,,,,,,16406992,,,,Warszawa
"Wydaw. Polskie Społeczny Instytut Pamięci Narodowej im. Józefa Piłsudskiego",,01640,,,,,16408735,,,,,,,16406993,,,,Warszawa
"Wydaw. Polskie. Oddział",,01641,,,,,16408736,,,,,,,16406994,,,,Kraków
"Wydaw. Polskie. Oddział",,01642,,,,,16408737,,,,,,,16406995,,,,Gdańsk
"Wydaw. Północno-Wschodnie",,01643,,,,,16408738,,,,,,,16406996,,,,Białystok
"Wydaw. Prawno-Polityczne",,01644,,,,,16408739,,,,,,,16406997,,,,Warszawa
"Wydaw. Przeora Augustyna Kordeckiego",,01645,,,,,16408740,,,,,,,16406998,,,,Warszawa
"Wydaw. Regionu Śląsko-Dąbrowskiego",,01646,,,,,16408741,,,,,,,16406999,,,,Katowice
"Wydaw. Regionu Świętokrzyskiego",,01647,,,,,16408742,,,,,,,16407000,,,,Skarżysko-Kamienna
"Wydaw. RKS [Regionalnego Komitetu Strajkowego] Dolny Śląsk",,01648,,,,,16408743,,,,,,,16407001,,,,Wrocław
"Wydaw. Ruchu Oporu Niezależnego Zrzeszenia Studentów|Wydaw. Ruchu Oporu NZS|Wydaw. Ruchu Oporu NZS [Niezależnego Zrzeszenia Studentów]",,01649,,,,,16408744,,,,,,,16407002,,,,Kraków
"Wydaw. Ruchu Społeczeństwa Alternatywnego",,01650,,,,,16408745,,,,,,,16407003,,,,Gdańsk
"Wydaw. Solidarności Portowców",,01651,,,,,16408746,,,,,,,16407004,,,,Gdynia
"Wydaw. Solidarności Walczącej",,01652,,,,,16408747,,,,,,,16407005,,,,Szczecin
"Wydaw. Społeczne KOS",,01653,,,,,16408748,,,,,,,16407006,,,,Warszawa
"Wydaw. Społeczne|Wydaw. Społeczne KOS|Wydaw. Społeczne KOS ON [Oświata Niezależna]|Wydaw. Społeczne KOS Oświata Niezależna|Wydaw. Społeczne KOS Zespół Oświaty Niezależnej|Wydaw. Społeczne KOS] ON [Oświata Niezależna",,01654,,,,,16408749,,,,,,,16407007,,,,Warszawa
"Wydaw. św. Andrzeja Boboli|Wydaw. św[iętego] Andrzeja Boboli",,01655,,,,,16408750,,,,,,,16407008,,,,Warszawa
"Wydaw. Św[iętego] Maksymiliana",,01656,,,,,16408751,,,,,,,16407009,,,,Wrocław
"Wydaw. Terytorialno-Związkowego Komitetu Samoobrony Społecznej ""Solidarność""",,01657,,,,,16408752,,,,,,,16407010,,,,Gdańsk
"Wydaw. Uniwersytetu Wrocławskiego ""Bratnia Pomoc""",,01658,,,,,16408753,,,,,,,16407011,,,,Wrocław
"Wydaw. Warszawskie",,01659,,,,,16408754,,,,,,,16407012,,,,Warszawa
"Wydaw. Wiejskie im. Wincentego Witosa współpr. ""Komitywa""",,01660,,,,,16408755,,,,,,,16407013,,,,Lublin
"Wydaw. Wiejskie NSZZ RI [Niezależnego Samorządnego Związku Zawodowego Rolników Indywidualnych] Solidarność WW - Wydaw. Wiejskie Wszechnica Związkowa",,01661,,,,,16408756,,,,,,,16407014,,,,Lublin
"Wydaw. WNLD - Wolna Niezależna Lotna Drukarnia im. 11 Listopada 1918 r.",,01662,,,,,16408757,,,,,,,16407015,,,,Warszawa
"Wydaw. Wojenne",,01663,,,,,16408758,,,,,,,16407016,,,,Warszawa
"Wydaw. Wola-Solidarność",,01664,,,,,16408759,,,,,,,16407017,,,,Warszawa
"Wydaw. Wschodnie",,01665,,,,,16408760,,,,,,,16407018,,,,"S. l."
"Wydaw. Z.T.",,01666,,,,,16408761,,,,,,,16407019,,,,"S. l."
"Wydaw. Związkowe ""Mazowsza""|Wydaw. Związkowe ""Mazowsze""",,01667,,,,,16408762,,,,,,,16407020,,,,Warszawa
"Wydaw.im. Konstytucji 3 Maja",,01668,,,,,16408763,,,,,,,16407021,,,,Warszawa
"Wydawcza ""Ósemka""",,01669,,,,,16408764,,,,,,,16407022,,,,"S. l."
"Wydawnictwa NZS [Niezależnego Zrzeszenia Studentów] Politechnika Warszawska|Wydawnictwa NZS [Niezależnego Zrzeszenie Studentów]. Politechnika Warszawska ""Mel""",,01670,,,,,16408765,,,,,,,16407023,,,,Warszawa
"Wydawnictwa RKS [Regionalnego Komitetu Strajkowego] Dolny Śląsk",,01671,,,,,16408766,,,,,,,16407024,,,,Wrocław
"Wydawnictwa Studenckiego Komitetu ""Solidarności""",,01672,,,,,16408767,,,,,,,16407025,,,,"S. l."
Wydawnictwo,,01673,,,,,16408768,,,,,,,16407026,,,,Warszawa
"Wydawnictwo Grup Oporu ""Solidarni""",,01674,,,,,16408769,,,,,,,16407027,,,,Warszawa
"Wydawnictwo Grupy Polityczne",,01675,,,,,16408770,,,,,,,16407028,,,,Warszawa
"Wydawnictwo im. Olofa Palme",,01676,,,,,16408771,,,,,,,,,,,
"Wydawnictwo Krąg",,01677,,,,,16408772,,,,,,,,,,,
"Wydawnictwo Muzyczne",,01678,,,,,16408773,,,,,,,16407029,,,,Wrocław
"Wydawnictwo Wers",,01679,,,,,16408774,,,,,,,,,,,
"Wydawnicza Grupa Oporu ""Solidarni""",,01680,,,,,16408775,,,,,,,,,,,
"Wydawnicza Inicjatywa Podziemia",,01681,,,,,16408776,,,,,,,16407030,,,,Gdańsk
"Wydawnicza Z.",,01682,,,,,16408777,,,,,,,16407031,,,,"S. l."
"Wydawniczy Instytut Robotniczy",,01683,,,,,16408778,,,,,,,16407032,,,,Sosnowiec
Wydma,,01684,,,,,16408779,,,,,,,16407033,,,,Warszawa
"Wydział Wydawniczy Ruchu Narodowego",,01685,,,,,16408780,,,,,,,16407034,,,,Gdańsk?
Wytrwałość,,01686,,,,,16408781,,,,,,,16407035,,,,Warszawa
Wyzwolenie,,01687,,,,,16408782,,,,,,,16407036,,,,Warszawa
Wyzwolenie,,01688,,,,,16408783,,,,,,,16407037,,,,Wrocław
X,,01689,,,,,16408784,,,,,,,16407038,,,,Warszawa
X,,01690,,,,,16408785,,,,,,,16407039,,,,Kraków
X,,01691,,,,,16408786,,,,,,,16407040,,,,Lublin
X,,01692,,,,,16408787,,,,,,,16407041,,,,"s. l."
X-ray,,01693,,,,,16408788,,,,,,,16407042,,,,"S. l."
XXX,,01694,,,,,16408789,,,,,,,16407043,,,,Lublin
Z,,01695,,,,,16408790,,,,,,,16407044,,,,"S. l.|Warszawa"
"Z Podziemia",,01696,,,,,16408791,,,,,,,16407045,,,,Szczecin
ZA,,01697,,,,,16408792,,,,,,,16407046,,,,Puławy
"Žába na prameni [samizdat]",,01698,,,,,16408793,,,,,,,16407047,,,,Praha
"Zakaz Zawracania",,01699,,,,,16408794,,,,,,,16407048,,,,Łódź
"Zakł[ady] Graf[iczne] im. ""Obrońców Wujka""",,01700,,,,,16408795,,,,,,,16407049,,,,"Warszawa Kraków"
"Zakład Edytorstwa Kontrowersyjnego",,01701,,,,,16408796,,,,,,,16407050,,,,Lublin
"Zakład Karny",,01702,,,,,16408797,,,,,,,16407051,,,,"Zabrze - Zaborze"
"Zakład Małej Poligrafii ZR [Zarządu Regionu] Ziemi Łódzkiej NSZZ [Niezależnego Samorządnego Związku Zawodowego] ""Solidarność""",,01703,,,,,16408798,,,,,,,16407052,,,,"s. l."
"Zakłady Graficzne Okręgu ""Wolność"" KPN [Konfederacji Polski Niepodległej]",,01704,,,,,16408799,,,,,,,16407053,,,,"S. l."
"Zakon Kopistów wytrwałych przy NSZZ ""Solidarność""",,01705,,,,,16408800,,,,,,,16407054,,,,s.l.
Zarys,,01706,,,,,16408801,,,,,,,16407055,,,,Wrocław
Zarys,,01707,,,,,16408802,,,,,,,16407056,,,,"S. l."
"Zarys Warszawa we współpr. z Krąg",,01708,,,,,16408803,,,,,,,16407057,,,,Wrocław
"Zarząd Główny",,01709,,,,,16408804,,,"Związek Literatów Polskich Zarząd Główny",9902825,,,,,,,
"Zarząd Regionalny",,01710,,,,,16408805,,,,,,,,,,,
"Zarząd Regionalny NSZZ [Niezależnego Samorządnego Związku Zawodowego] ""Solidarność"" Ziemi Łódzkiej",,01711,,,,,16408806,,,,,,,16407058,,,,Łódź
"Zarząd Regionalny Ziemi Łódzkiej",,01712,,,,,16408807,,,,,,,16407059,,,,Łódź
"Zarząd Regionu Środkowo-Wschodniego NSZZ [Niezależnego Samorządnego Związku Zawodowego ""Solidarność",,01713,,,,,16408808,,,,,,,16407060,,,,Lublin
"Zarząd RŚ-W NSZZ ""Solidarność""",,01714,,,,,16408809,,,,,,,16407061,,,,Lublin
Ząb,,01715,,,,,16408810,,,,,,,16407062,,,,Gdańsk
Zbliżenia,,01716,,,,,16408811,,,,,,,16407063,,,,Warszawa
Zbroja,,01717,,,,,16408812,,,,,,,16407064,,,,Warszawa
Zespół,,01718,,,,,16408813,,,,,,,16407065,,,,Warszawa
"Zespół Badań nad Myślą Konserwatywną i Liberalną",,01719,,,,,16408814,,,,,,,16407066,,,,Warszawa
"Zespół do Spraw Programowych NZS [Niezależnego Zrzeszenia Studentó]",,01720,,,,,16408815,,,,,,,16407067,,,,Poznań
"Zespół Wydawniczy Ruchu Narodowego",,01721,,,,,16408816,,,,,,,16407068,,,,Gdańsk
"Zeszyty ""Notesu Gdańskiego""",,01722,,,,,16408817,,,,,,,16407069,,,,Gdańsk
"Zeszyty edukacji narodowej",,01723,,,,,16408818,,,,,,,,,,,
ZeZ,,01724,,,,,16408819,,,,,,,16407070,,,,"S. l."
ZG,,01725,,,,,16408820,,,,,,,16407071,,,,Polkowice
ZG,,01726,,,,,16408821,,,,,,,16407072,,,,Wroc.
ZG,,01727,,,,,16408822,,,,,,,16407073,,,,Gdań.
"ZG GŚD",,01728,,,,,16408823,,,,,,,16407074,,,,Katow.
"ZG im. Proncia",,01729,,,,,16408824,,,,,,,16407075,,,,"Lasy Kabackie"
"ZG Internowanych",,01730,,,,,16408825,,,,,,,16407076,,,,Łupków
"ZG Okręgu ""Wolność"" KPN",,01731,,,,,16408826,,,,,,,16407077,,,,"s. l."
"Zhongguo gong chan dang",,01732,,,,,16408827,,,,,,,,,,,
Ziuk,,01733,,,,,16408828,,,,,,,16407078,,,,Warszawa
"Zjednoczenie Gospodarki Równoległej ""Palec Boży"". Zakład Galanterii Artystycznej",,01734,,,,,16408829,,,,,,,16407079,,,,Warszawa
ZMD,,01735,,,,,16408830,,,,,,,16407080,,,,Łódź
"ZMP ZR NSZZ Solidarność Ziemi Łódzkiej",,01736,,,,,16408831,,,,,,,16407081,,,,Łódź
Zona,,01737,,,,,16408832,,,,,,,16407082,,,,Warszawa
Zorza,,01738,,,,,16408833,,,,,,,16407083,,,,Malbork
"Zosia Samosia",,01739,,,,,16408834,,,,,,,16407084,,,,Warszawa
"ZR NSZZ|ZR NSZZ ""Solidarność"" Ziemi Łódzkiej|ZR NSZZ [Zarząd Regionalny Niezależnego Samorządnego Związku Zawodowego] ""Solidarność"" [Ziemi Łódzkiej]|ZR NSZZ [Zarząd Regionalny Niezależnego Samorządnego Związku Zawodowego] ""Solidarność"" Ziemi Łódzkiej",,01740,,,,,16408835,,,,,,,16407085,,,,Łódź
ZRiWDB,,01741,,,,,16408836,,,,,,,16407086,,,,"s. l."
"Zrzeszenie Studentów Polskich|ZSP",,01742,,,,,16408837,,,,,,,16407087,,,,Wrocław
"ZU NZS [Zarząd Uczelniany Niezależnego Zrzeszenia Studentów]",,01743,,,,,16408838,,,,,,,16407088,,,,Toruń
ZWD,,01744,,,,,16408839,,,,,,,16407089,,,,"s. l."
"Związek Legionistów Polskich",,01745,,,,,16408840,,,,,,,16407090,,,,Kraków
"Związek Literatów Polskich",,01746,,,,,16408841,"Zarząd Główny",9902788,,,,,,,,,
"Związek Literatów Polskich (powstały 1983)",,01747,,,,,16408842,,,,,,,,,,,
"Związek Pisarzy Czechosłowacji",,01748,,,,,16408843,,,,,,,,,,,
"Związek Pisarzy Węgierskich",,01749,,,,,16408844,,,,,,,,,,,
ZZ,,01750,,,,,16408845,,,,,,,16407091,,,,Warszawa
Żak,,01751,,,,,16408846,,,,,,,16407092,,,,"S. l."
Żądło,,01752,,,,,16408847,,,,,,,16407093,,,,"S. l."
Żytnia,,01753,,,,,16408848,,,,,,,16407094,,,,Warszawa
"Żywią i Bronią",,01754,,,,,16408849,,,,,,,16407095,,,,Bydgoszcz
