REV,group_id,Entity_Name,Entity Acronym,Alternative_form_of_name,alt_name_vol_2,Related_Entity_Sub_Entity,Related_Entity_Main_Entity,Located_Location,Grouped,entity_as_author,simple_name_loc
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,"Niezależna Oficyna Wydawnicza ""Nowa""",,,,Szczecin,bn_books-210-%c-70944,,niezależnaoficynawydawniczanowa|szczecin
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,przy współpr. z Niezależną Oficyną Wydawniczą,,,,Szczecin,bn_books-210-%c-59962,,przywspółprzniezależnąoficynąwydawniczą|szczecin
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,"""Nowa""|NOWa",,,,Warszawa,bn_books-210-%g-2899|bn_books-210-%g-3651|bn_books-210-%g-5767|bn_books-210-%g-8410|bn_books-210-%g-14273|bn_books-210-%g-18494|bn_books-210-%g-23956|bn_books-210-%g-25725|bn_books-210-%g-25778|bn_books-210-%g-35013|bn_books-210-%g-46929|bn_books-210-%g-52042|bn_books-210-%g-69906|bn_books-210-%g-70120|bn_books-210-%g-73568|bn_books-210-%g-75593|bn_books-210-%g-93441|bn_books-210-%g-103127|bn_books-210-%g-108889|bn_books-210-%g-6062,,nowa|warsz
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,NOWA,,,,Warszawa,pbl_books-nan-publishing_house-1392918|pbl_books-nan-publishing_house-1396231,,oficynawenowa|warszawa
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,"przy współpr. z Niezależną Oficyną Wydawniczą ""Nowa""",,,,Warszawa,bn_books-210-%c-109925,,przywspółprzniezależnąoficynąwydawnicząnowa|warszawa
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,we współpr. z Niezależną Oficyną Wydawniczą,,,,Warszawa,bn_books-210-%c-106601,,wewspółprzniezależnąoficynąwydawniczą|warszawa
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,"""Nowa""|NOWA|NOWa",,,,Warszawa,bn_books-210-%c-25024|bn_books-210-%c-59994|bn_books-210-%c-100064|pbl_books-nan-publishing_house-1392079|pbl_books-nan-publishing_house-1392958|pbl_books-nan-publishing_house-1392959|pbl_books-nan-publishing_house-1392960|pbl_books-nan-publishing_house-1395484|pbl_books-nan-publishing_house-1395519|pbl_books-nan-publishing_house-1395520|pbl_books-nan-publishing_house-1395538|pbl_books-nan-publishing_house-1396189|pbl_books-nan-publishing_house-1396235|pbl_books-nan-publishing_house-1396799|pbl_books-nan-publishing_house-1396858|pbl_books-nan-publishing_house-1396883|pbl_books-nan-publishing_house-1396885|pbl_books-nan-publishing_house-1398179|bn_books-210-%c-18405,,nowa|warszawa
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,Niezależna Oficyna Wydawnicza,,,,Warszawa,bn_books-210-%c-357|bn_books-210-%c-384|bn_books-210-%c-1108|bn_books-210-%c-1174|bn_books-210-%c-1191|bn_books-210-%c-1319|bn_books-210-%c-1459|bn_books-210-%c-1480|bn_books-210-%c-2193|bn_books-210-%c-2805|bn_books-210-%c-2874|bn_books-210-%c-2899|bn_books-210-%c-3265|bn_books-210-%c-3617|bn_books-210-%c-3651|bn_books-210-%c-3985|bn_books-210-%c-4181|bn_books-210-%c-4466|bn_books-210-%c-4810|bn_books-210-%c-5155|bn_books-210-%c-5534|bn_books-210-%c-5845|bn_books-210-%c-6062|bn_books-210-%c-6100|bn_books-210-%c-6654|bn_books-210-%c-7367|bn_books-210-%c-7384|bn_books-210-%c-7407|bn_books-210-%c-7502|bn_books-210-%c-7520|bn_books-210-%c-7783|bn_books-210-%c-8336|bn_books-210-%c-8410|bn_books-210-%c-8849|bn_books-210-%c-8969|bn_books-210-%c-8990|bn_books-210-%c-9008|bn_books-210-%c-9748|bn_books-210-%c-9909|bn_books-210-%c-10401|bn_books-210-%c-10435|bn_books-210-%c-10499|bn_books-210-%c-10515|bn_books-210-%c-10562|bn_books-210-%c-11508|bn_books-210-%c-11528|bn_books-210-%c-12638|bn_books-210-%c-13585|bn_books-210-%c-13642|bn_books-210-%c-13996|bn_books-210-%c-14273|bn_books-210-%c-14432|bn_books-210-%c-14714|bn_books-210-%c-14828|bn_books-210-%c-15378|bn_books-210-%c-16123|bn_books-210-%c-16267|bn_books-210-%c-17295|bn_books-210-%c-18449|bn_books-210-%c-18494|bn_books-210-%c-19363|bn_books-210-%c-19548|bn_books-210-%c-19663|bn_books-210-%c-19679|bn_books-210-%c-20057|bn_books-210-%c-20098|bn_books-210-%c-20113|bn_books-210-%c-21051|bn_books-210-%c-21065|bn_books-210-%c-21142|bn_books-210-%c-23956|bn_books-210-%c-25562|bn_books-210-%c-25705|bn_books-210-%c-25778|bn_books-210-%c-26362|bn_books-210-%c-27100|bn_books-210-%c-27163|bn_books-210-%c-27182|bn_books-210-%c-27203|bn_books-210-%c-27842|bn_books-210-%c-28138|bn_books-210-%c-28754|bn_books-210-%c-28777|bn_books-210-%c-28850|bn_books-210-%c-29009|bn_books-210-%c-29278|bn_books-210-%c-29438|bn_books-210-%c-29507|bn_books-210-%c-29525|bn_books-210-%c-29540|bn_books-210-%c-29620|bn_books-210-%c-30530|bn_books-210-%c-30819|bn_books-210-%c-31466|bn_books-210-%c-31487|bn_books-210-%c-31541|bn_books-210-%c-31576|bn_books-210-%c-31674|bn_books-210-%c-31762|bn_books-210-%c-31923|bn_books-210-%c-32096|bn_books-210-%c-32782|bn_books-210-%c-33471|bn_books-210-%c-35829|bn_books-210-%c-36469|bn_books-210-%c-37433|bn_books-210-%c-37839|bn_books-210-%c-37861|bn_books-210-%c-37919|bn_books-210-%c-37935|bn_books-210-%c-37992|bn_books-210-%c-38116|bn_books-210-%c-38324|bn_books-210-%c-38898|bn_books-210-%c-38925|bn_books-210-%c-40242|bn_books-210-%c-41072|bn_books-210-%c-41125|bn_books-210-%c-42180|bn_books-210-%c-42679|bn_books-210-%c-43387|bn_books-210-%c-43802|bn_books-210-%c-43833|bn_books-210-%c-44333|bn_books-210-%c-45864|bn_books-210-%c-45965|bn_books-210-%c-46694|bn_books-210-%c-46929|bn_books-210-%c-48162|bn_books-210-%c-48176|bn_books-210-%c-48262|bn_books-210-%c-48366|bn_books-210-%c-48483|bn_books-210-%c-48646|bn_books-210-%c-48686|bn_books-210-%c-48709|bn_books-210-%c-48743|bn_books-210-%c-49721|bn_books-210-%c-51530|bn_books-210-%c-51739|bn_books-210-%c-51906|bn_books-210-%c-51978|bn_books-210-%c-52424|bn_books-210-%c-52753|bn_books-210-%c-53871|bn_books-210-%c-54027|bn_books-210-%c-55486|bn_books-210-%c-56018|bn_books-210-%c-56159|bn_books-210-%c-56969|bn_books-210-%c-57053|bn_books-210-%c-57158|bn_books-210-%c-57491|bn_books-210-%c-58155|bn_books-210-%c-58289|bn_books-210-%c-58493|bn_books-210-%c-58689|bn_books-210-%c-58711|bn_books-210-%c-58732|bn_books-210-%c-58752|bn_books-210-%c-59488|bn_books-210-%c-59650|bn_books-210-%c-59862|bn_books-210-%c-59975|bn_books-210-%c-60457|bn_books-210-%c-60516|bn_books-210-%c-60578|bn_books-210-%c-61020|bn_books-210-%c-61106|bn_books-210-%c-61475|bn_books-210-%c-61497|bn_books-210-%c-61668|bn_books-210-%c-61760|bn_books-210-%c-61786|bn_books-210-%c-62145|bn_books-210-%c-62173|bn_books-210-%c-62198|bn_books-210-%c-63341|bn_books-210-%c-65467|bn_books-210-%c-65771|bn_books-210-%c-66011|bn_books-210-%c-66254|bn_books-210-%c-66460|bn_books-210-%c-66472|bn_books-210-%c-66810|bn_books-210-%c-66831|bn_books-210-%c-66925|bn_books-210-%c-66948|bn_books-210-%c-68405|bn_books-210-%c-68820|bn_books-210-%c-68838|bn_books-210-%c-68895|bn_books-210-%c-68930|bn_books-210-%c-69031|bn_books-210-%c-69906|bn_books-210-%c-70659|bn_books-210-%c-70694|bn_books-210-%c-70731|bn_books-210-%c-70998|bn_books-210-%c-71589|bn_books-210-%c-71768|bn_books-210-%c-72174|bn_books-210-%c-72382|bn_books-210-%c-72433|bn_books-210-%c-73659|bn_books-210-%c-74985|bn_books-210-%c-75593|bn_books-210-%c-75840|bn_books-210-%c-76125|bn_books-210-%c-76207|bn_books-210-%c-77380|bn_books-210-%c-77403|bn_books-210-%c-77423|bn_books-210-%c-77457|bn_books-210-%c-77828|bn_books-210-%c-78294|bn_books-210-%c-78555|bn_books-210-%c-78575|bn_books-210-%c-78908|bn_books-210-%c-78990|bn_books-210-%c-79183|bn_books-210-%c-79534|bn_books-210-%c-79769|bn_books-210-%c-79780|bn_books-210-%c-79789|bn_books-210-%c-79932|bn_books-210-%c-80927|bn_books-210-%c-81005|bn_books-210-%c-81316|bn_books-210-%c-82704|bn_books-210-%c-83068|bn_books-210-%c-83410|bn_books-210-%c-83758|bn_books-210-%c-83790|bn_books-210-%c-83808|bn_books-210-%c-83991|bn_books-210-%c-84286|bn_books-210-%c-84311|bn_books-210-%c-84627|bn_books-210-%c-87209|bn_books-210-%c-87442|bn_books-210-%c-87482|bn_books-210-%c-88908|bn_books-210-%c-89247|bn_books-210-%c-89267|bn_books-210-%c-89460|bn_books-210-%c-90247|bn_books-210-%c-91085|bn_books-210-%c-91107|bn_books-210-%c-91357|bn_books-210-%c-92088|bn_books-210-%c-92708|bn_books-210-%c-92822|bn_books-210-%c-93266|bn_books-210-%c-93338|bn_books-210-%c-93355|bn_books-210-%c-93384|bn_books-210-%c-93510|bn_books-210-%c-94169|bn_books-210-%c-94446|bn_books-210-%c-95139|bn_books-210-%c-96105|bn_books-210-%c-96315|bn_books-210-%c-96333|bn_books-210-%c-96352|bn_books-210-%c-96596|bn_books-210-%c-96964|bn_books-210-%c-96979|bn_books-210-%c-97895|bn_books-210-%c-97909|bn_books-210-%c-98167|bn_books-210-%c-98192|bn_books-210-%c-98255|bn_books-210-%c-98378|bn_books-210-%c-98448|bn_books-210-%c-100084|bn_books-210-%c-100106|bn_books-210-%c-100525|bn_books-210-%c-100554|bn_books-210-%c-100837|bn_books-210-%c-101536|bn_books-210-%c-101563|bn_books-210-%c-101944|bn_books-210-%c-102283|bn_books-210-%c-102581|bn_books-210-%c-102730|bn_books-210-%c-103127|bn_books-210-%c-103652|bn_books-210-%c-104159|bn_books-210-%c-104456|bn_books-210-%c-105506|bn_books-210-%c-105526|bn_books-210-%c-106107|bn_books-210-%c-106216|bn_books-210-%c-107022|bn_books-210-%c-107599|bn_books-210-%c-108163|bn_books-210-%c-108276|bn_books-210-%c-108364|bn_books-210-%c-109904|bn_books-210-%c-110160|bn_books-210-%c-110250|bn_books-210-%c-110817|bn_books-210-%c-110904,,niezależnaoficynawydawnicza|warszawa
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,"Niezależna Oficyna Wydawnicza ""Nowa|Niezależna Oficyna Wydawnicza ""Nowa""|Niezależna Oficyna Wydawnicza""N[owa""]|Niezależna Oficyna Wydawnicza] ""Nowa|Niezależna Oficyna Wydawnicza] ""Nowa""|[Niezależna Oficyna Wydawnicza] ""Nowa""",,,,Warszawa,bn_books-210-%c-91274|bn_books-210-%c-124|bn_books-210-%c-2445|bn_books-210-%c-5767|bn_books-210-%c-7428|bn_books-210-%c-7448|bn_books-210-%c-7480|bn_books-210-%c-9930|bn_books-210-%c-10453|bn_books-210-%c-14377|bn_books-210-%c-14879|bn_books-210-%c-24830|bn_books-210-%c-24983|bn_books-210-%c-25725|bn_books-210-%c-28796|bn_books-210-%c-29222|bn_books-210-%c-35013|bn_books-210-%c-38568|bn_books-210-%c-39025|bn_books-210-%c-42384|bn_books-210-%c-44138|bn_books-210-%c-47103|bn_books-210-%c-48195|bn_books-210-%c-53112|bn_books-210-%c-56461|bn_books-210-%c-57295|bn_books-210-%c-59783|bn_books-210-%c-61516|bn_books-210-%c-68426|bn_books-210-%c-68857|bn_books-210-%c-68997|bn_books-210-%c-73568|bn_books-210-%c-78233|bn_books-210-%c-78249|bn_books-210-%c-80810|bn_books-210-%c-82819|bn_books-210-%c-82838|bn_books-210-%c-84599|bn_books-210-%c-89437|bn_books-210-%c-93441|bn_books-210-%c-94185|bn_books-210-%c-94463|bn_books-210-%c-94478|bn_books-210-%c-95081|bn_books-210-%c-102027|bn_books-210-%c-34996|bn_books-210-%c-79077|bn_books-210-%c-61531|bn_books-210-%c-19508,,niezależnaoficynawydawniczanowa|warszawa
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,Niezależna Oficyna Wydawnicza,,,,,bn_books-225-%f-18405,,niezależnaoficynawydawnicza
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,Nowa (nakladatelství),,,,,cz_articles-610-$$a-2359494|cz_articles-610-$$a-2359633,,nowanakladatelství
y,695,Niezależna Oficyna Wydawnicza NOWa,NOWa,nowa&arch (nakladatelství),,,,,cz_articles-610-$$a-2359514,,nowaarchnakladatelství
y,696,Niezależna Oficyna Wydawnicza Soż|Niezależna Oficyna Wydawnicza SOŻ,,"Niezależna Oficyna Wydawnicza ""Soż""|Niezależna Oficyna Wydawnicza SOŻ",,,,Warszawa,bn_books-210-%c-49456|bn_books-210-%c-106848,,niezależnaoficynawydawniczasoż|warszawa
y,697,Niezależna Oficyna Wydawnicza Stara,,Niezależna Oficyna Wydawnicza Stara,,,,Warszawa,bn_books-210-%c-49619,,niezależnaoficynawydawniczastara|warszawa
y,698,Niezależna Oficyna Wydawnicza w Lesie Liściastym,,Niezależna Oficyna Wydawnicza w Lesie Liściastym,,,,S. l.,bn_books-210-%c-104652,,niezależnaoficynawydawniczawlesieliściastym|sl
y,699,Niezależna Oficyna Wydawnicza,,Niezależna Oficyna Wydawnicza [w Zakładzie Karnym],,,,Kielce-Piaski,bn_books-210-%c-75076,,niezależnaoficynawydawniczawzakładziekarnym|kielcepiaski
y,699,Niezależna Oficyna Wydawnicza,,Niezależna Oficyna Wydawnicza,,,,Kielce-Piaski,bn_books-210-%c-101428|bn_books-210-%c-101450|bn_books-210-%c-101461,,niezależnaoficynawydawnicza|kielcepiaski
y,700,Niezależna Oficyna Wydawnicza,,Niezależna Oficyna Wydawnicza,,,,,bn_books-110-%1-66460|bn_books-110-%1-66472,,niezależnaoficynawydawnicza|
y,702,Niezależna Oficyna Wydawnicza,,Niezależna Oficyna Wydawnicza,,,,S. l.,bn_books-210-%c-5699,,niezależnaoficynawydawnicza|sl
y,704,Niezależna Oficyna,,Niezależna Oficyna,,,,Warszawa,bn_books-210-%c-100580,,niezależnaoficyna|warszawa
y,705,Niezależna Spółdzielnia Wydawnicza,,Niezależna Spółdz. Wydawnicza 1,,,,Warszawa,bn_books-210-%g-79077,,niezależnaspółdzwydawnicza1|warsz
y,705,Niezależna Spółdzielnia Wydawnicza,,Niezależna Spółdzielnia Wydawnicza 1|Niezależna Spółdzielnia Wydawnicza 1.,,,,Warszawa,bn_books-210-%c-88974|bn_books-210-%c-15783|bn_books-210-%c-21167|bn_books-210-%c-27819|bn_books-210-%c-30004|bn_books-210-%c-39113|bn_books-210-%c-39246|bn_books-210-%c-59248|bn_books-210-%c-62029|bn_books-210-%c-86673|bn_books-210-%c-88759|bn_books-210-%c-100431,,niezależnaspółdzielniawydawnicza1|warszawa
y,705,Niezależna Spółdzielnia Wydawnicza,,Niezależna Spółdzielnia Wydawnicza 1.,,,,,bn_books-225-%f-12761,,niezależnaspółdzielniawydawnicza1
y,708,Niezależne Pismo Społeczno-Polityczne Dokumenty i Analizy,,"Niezależne Pismo Społeczno-Polityczne ""Dokumenty i Analizy""",,,,Kraków,bn_books-210-%c-28479|bn_books-210-%c-87693|bn_books-210-%c-87710,,niezależnepismospołecznopolitycznedokumentyianalizy|kraków
y,709,Niezależne Studio Fotograficzne,,"Niezależne Studio Fotograficzne ""Łódź""",,,,Łódź,bn_books-210-%c-26218,,niezależnestudiofotograficznełódź|łódź
y,709,Niezależne Studio Fotograficzne,,Niezależne Studio Fotograficzne,,,,Łódź,bn_books-210-%c-72001,,niezależnestudiofotograficzne|łódź
y,711,Niezależne Warsztaty Wydawnicze,,Niezależne Warsztaty Wydawnicze,,,,Lubin,bn_books-210-%c-52504|bn_books-210-%c-84029,,niezależnewarsztatywydawnicze|lubin
y,712,Niezależne Wydawnictwo Chłopskie,,Niezależne Wydaw. Chłopskie,,,,,bn_books-225-%f-38212,,niezależnewydawchłopskie
y,713,Niezależne Wydawnictwo Chłopskie,,Niezależne Wydaw. Chłopskie. Oddział,,,,Rzeszów,bn_books-210-%c-2626,,niezależnewydawchłopskieoddział|rzeszów
y,714,Niezależne Wydawnictwo Chłopskie,,Niezależne Wydaw. Chłopskie,,,,S. l.,bn_books-210-%c-16297|bn_books-210-%c-51616,,niezależnewydawchłopskie|sl
y,715,Niezależne Wydawnictwo Chłopskie,,Niezależne Wydaw. Chłopskie|[Niezależne Wydaw. Chłopskie,,,,Warszawa,bn_books-210-%c-19795|bn_books-210-%c-38212|bn_books-210-%c-53135|bn_books-210-%c-93420|bn_books-210-%c-60840,,niezależnewydawchłopskie|warszawa
y,716,Niezależne Wydawnictwo Harcerskie,,Niezależne Wydaw. Harcerskie,,,,Warszawa,bn_books-210-%c-3867|bn_books-210-%c-9127|bn_books-210-%c-18968|bn_books-210-%c-19097|bn_books-210-%c-19114|bn_books-210-%c-30876|bn_books-210-%c-34174|bn_books-210-%c-34213|bn_books-210-%c-46590|bn_books-210-%c-46599|bn_books-210-%c-47763|bn_books-210-%c-65968|bn_books-210-%c-78765|bn_books-210-%c-90663|bn_books-210-%c-99827|bn_books-210-%c-104860|bn_books-210-%c-104872,,niezależnewydawharcerskie|warszawa
y,717,Niezależne Wydawnictwo im. Gnębona Puczymordy,,Niezależne Wydaw. im. Gnębona Puczymordy,,,,Wrocław,bn_books-210-%c-3055,,niezależnewydawimgnębonapuczymordy|wrocław
y,718,Niezależne Wydawnictwo im. St. Brzozowskiego,,Niezależne Wydaw. im. St. Brzozowskiego,,,,Załęże,bn_books-210-%c-14366|bn_books-210-%c-72105,,niezależnewydawimstbrzozowskiego|załęże
y,719,Niezależne Wydawnictwo Jednego Wydawcy,,Niezależne Wydaw. Jednego Wydawcy,,,,Kraków,bn_books-210-%c-25067,,niezależnewydawjednegowydawcy|kraków
y,720,Niezależne Wydawnictwo Kopalń Śląskich,,Niezależne Wydaw. Kopalń Śląskich,,,,Katowice,bn_books-210-%c-81243|bn_books-210-%c-81262,,niezależnewydawkopalńśląskich|katowice
y,721,Niezależne Wydawnictwo Literackie,,Niezależne Wydaw. Literackie,,,,Kraków,bn_books-210-%c-90019|bn_books-210-%c-90033,,niezależnewydawliterackie|kraków
y,722,Niezależne Wydawnictwo Młodzieżowe Wprost,,"Niezależne Wydaw. Młodzieżowe ""Wprost""",,,,Gdańsk,bn_books-210-%c-25596,,niezależnewydawmłodzieżowewprost|gdańsk
y,723,Niezależne Wydawnictwo Wolna Myśl,,"Niezależne Wydaw. ""Wolna Myśl""",,,,Gdańsk,bn_books-210-%c-17236,,niezależnewydawwolnamyśl|gdańsk
y,724,Niezależne Wydawnictwo,,Niezależne Wydaw.,,,,Warszawa,bn_books-210-%c-46843,,niezależnewydaw|warszawa
Y,725,Niezależne Zrzeszenie Robotnicze Solidarność,,"Niezależne Zrzeszenie Robotnicze ""Solidarność""",,,2004|2018,Warszawa,bn_books-210-%c-36048,,niezależnezrzeszenierobotniczesolidarność|warszawa
y,727,Niezależne Zrzeszenie Studentów Akademia Medyczna,NZS AM,Niezależne Zrzeszenie Studentów Akademii Medycznej,,,2001,Kraków,bn_books-210-%c-56943,,niezależnezrzeszeniestudentówakademiimedycznej|kraków
y,728,Niezależne Zrzeszenie Studentów Akademii Rolniczej Ikar,NZS AR,"Niezależne Zrzeszenie Studentów Akademii Rolniczej] ""Ikar""",,,2001,Wrocław,bn_books-210-%c-24332,,niezależnezrzeszeniestudentówakademiirolniczejikar|wrocław
y,729,Niezależne Zrzeszenie Studentów  - Uniwersytet Jagielloński,NZS UJ,Niezależne Zrzeszenie Studentów Uniwersytetu Jagiellońskiego,,,2001,Kraków,bn_books-210-%c-26246,,niezależnezrzeszeniestudentówuniwersytetujagiellońskiego|kraków
y,729,Niezależne Zrzeszenie Studentów  - Uniwersytet Jagielloński,NZS UJ,NZS [Niezależne Zrzeszenie Studentów] Uniwersytetu Jagiellońskiego,,,2001,Kraków,bn_books-210-%c-20471,,nzsniezależnezrzeszeniestudentówuniwersytetujagiellońskiego|kraków
y,729,Niezależne Zrzeszenie Studentów  - Uniwersytet Jagielloński,NZS UJ,NZS UJ [Niezależne Zrzeszenie Studentów Uniwersytetu Jagiellońskiego,,,2001,Kraków,bn_books-210-%c-90474,,nzsujniezależnezrzeszeniestudentówuniwersytetujagiellońskiego|kraków
y,729,Niezależne Zrzeszenie Studentów  - Uniwersytet Jagielloński,NZS UJ,NZS UJ,,,2001,Kraków,bn_books-210-%c-66483|bn_books-210-%c-66558,,nzsuj|kraków
y,730,Niezależne Zrzeszenie Studentów  - Uniwersytet Warszawski,NZS UW,Niezależne Zrzeszenie Studentów Uniwersytetu Warszawskiego|Niezależne Zrzeszenie Studentów [Uniwersytetu Warszawskiego],,,2001,Warszawa,bn_books-210-%c-57346|bn_books-210-%c-106601,,niezależnezrzeszeniestudentówuniwersytetuwarszawskiego|warszawa
y,731,Niezależne Zrzeszenie Studentów - Wyższa Szkoła Inżynierska,NZS WSI,Niezależne Zrzeszenie Studentów WSI [Wyższej Szkoły Inżynierskiej],,,2001,Opole,bn_books-210-%c-5024,,niezależnezrzeszeniestudentówwsiwyższejszkołyinżynierskiej|opole
y,731,Niezależne Zrzeszenie Studentów - Wyższa Szkoła Inżynierska,NZS WSI,NZS WSI [Niezależne Zrzeszenie Studentów Wyższej Szkoły Inżynierskiej],,,2001,Radom,bn_books-210-%c-4062,,nzswsiniezależnezrzeszeniestudentówwyższejszkołyinżynierskiej|radom
y,731,Niezależne Zrzeszenie Studentów - Wyższa Szkoła Inżynierska,NZS WSI,NZS WSI [Niezależne Zrzeszenie Studentów Wyższej Szkoły Inżynieryjnej],,,2001,Radom,bn_books-210-%c-15482,,nzswsiniezależnezrzeszeniestudentówwyższejszkołyinżynieryjnej|radom
y,733,Niezależność,,"""Niezależność""",,,,Warszawa,bn_books-210-%c-74351,,niezależność|warszawa
y,734,Niezależny Instytut Literacki,NIL,Niezależny Instytut Literacki,,,,Warszawa,bn_books-210-%c-31085|bn_books-210-%c-108745,,niezależnyinstytutliteracki|warszawa
y,734,Niezależny Instytut Literacki,NIL,NIL [Niezależny Instytut Literacki],,,,Warszawa,bn_books-210-%c-12738,,nilniezależnyinstytutliteracki|warszawa
y,736,Niezależny Instytut Wydawniczy,NIW,Niezależny Instytut Wydawniczy,,,,Olsztyn,bn_books-210-%c-14783|bn_books-210-%c-38356|bn_books-210-%c-42873|bn_books-210-%c-108698,,niezależnyinstytutwydawniczy|olsztyn
y,736,Niezależny Instytut Wydawniczy,NIW,Niezależny Instytut Wydawniczy im. Cenzorów Polskich,,,,Warszawa,bn_books-210-%c-93280,,niezależnyinstytutwydawniczyimcenzorówpolskich|warszawa
y,736,Niezależny Instytut Wydawniczy,NIW,Niezależny Instytut Wydawniczy,,,,Warszawa,bn_books-210-%c-69230|bn_books-210-%c-72809|bn_books-210-%c-73107,,niezależnyinstytutwydawniczy|warszawa
y,736,Niezależny Instytut Wydawniczy,NIW,NIW [Niezależny Instytut Wydawniczy|NIW [Niezależny Instytut Wydawniczy],,,,Warszawa,bn_books-210-%c-10160|bn_books-210-%c-93960|bn_books-210-%c-33842|bn_books-210-%c-45616|bn_books-210-%c-63117|bn_books-210-%c-80883|bn_books-210-%c-89085|bn_books-210-%c-105577,,niwniezależnyinstytutwydawniczy|warszawa
y,736,Niezależny Instytut Wydawniczy,NIW,Niezależny Instytut Wydawniczy,,,,Warszawa | Olsztyn,bn_books-210-%c-34099,,niezależnyinstytutwydawniczy|warszawaolsztyn
Y,739,Niezależny Ruch Ludowy Solidarność,,"Niezależny Ruch Ludowy ""Solidarność""",,,2004,,bn_books-110-%1-66643,,niezależnyruchludowysolidarność|
Y,740,Niezależny Ruch Społeczny Solidarność im. ks. Jerzego Popiełuszki,,"Niezależny Ruch Społeczny ""Solidarność"" im. ks. Jerzego Popiełuszki",,,2004|2018,Warszawa,bn_books-210-%c-76365,,niezależnyruchspołecznysolidarnośćimksjerzegopopiełuszki|warszawa
y,741,Niezależny Samorządny Związek Zawodowy Rolników Indywidualnych Solidarność,NSZZ RI Solidarność,"NSZZ RI ""Solidarność""",,,2004,S. l.,bn_books-210-%c-66655,,nszzrisolidarność|sl
Y,741,Niezależny Samorządny Związek Zawodowy Rolników Indywidualnych Solidarność,NSZZ RI Solidarność,"Niezależny Samorządny Związek Zawodowy Rolników Indywidualnych ""Solidarność""",,,,,bn_books-110-%1-66655|bn_books-110-%1-66671,,niezależnysamorządnyzwiązekzawodowyrolnikówindywidualnychsolidarność|
